Date,Terms Data
2020-04-01,"{'covid19': 152555, 'covid': 145358, '19': 138151, 'NaN': 87801, 'people': 41802, 'amp': 39295, 'trump': 35107, 'via': 34940, 'us': 31192, 'pandemic': 28574, 'new': 26080, 'cases': 24980, 'china': 24348, 'virus': 24210, 'like': 21481, 'news': 21344, 'get': 20909, 'time': 20715, 'covidー19': 20712, 'one': 20678, 'help': 20508, 'crisis': 20170, '000': 19027, 'need': 17460, 'home': 17306, 'world': 16906, 'health': 16685, 'na': 16418, 'si': 16008, 'please': 15607, 'deaths': 15512, 'di': 15450, 'would': 14804, 'april': 14473, 'know': 14336, 'stay': 14317, 'government': 13488, 'lockdown': 13129, '2020': 13053, 'day': 12840, 'could': 12667, 'et': 12562, 'due': 12514, 'realdonaldtrump': 12459, 'good': 12374, 'corona': 11849, 'go': 11675, 'still': 11507, 'many': 11401, 'die': 11249, 'see': 11205, 'going': 11173, 'il': 11049, 'even': 11018, 'first': 10980, 'today': 10971, 'des': 10951, 'take': 10931, 'may': 10757, 'test': 10500, 'right': 10472, 'spread': 10456, 'work': 10442, 'death': 10213, 'make': 10186, 'outbreak': 10083, 'says': 9985, 'da': 9814, 'positive': 9807, 'hospital': 9760, 'est': 9710, 'well': 9705, 'fight': 9658, 'think': 9654, 'du': 9640, 'response': 9577, 'country': 9576, 'sa': 9527, 'social': 9434, 'casos': 9234, 'state': 9225, 'per': 9161, 're': 9111, 'uk': 9110, 'let': 9092, 'the': 9038, 'patients': 8965, 'testing': 8944, 'also': 8832, 'president': 8819, 'say': 8792, 'pour': 8759, 'care': 8722, 'said': 8699, 'really': 8634, 'keep': 8553, 'stop': 8546, 'support': 8519, 'back': 8459, 'way': 8268}"
2020-04-02,"{'covid19': 148204, 'covid': 146368, '19': 139986, 'NaN': 84289, 'people': 43442, 'amp': 38383, 'via': 34812, 'trump': 31067, 'us': 30769, 'pandemic': 29048, 'new': 26146, 'cases': 25396, 'virus': 23899, 'like': 21462, 'get': 21130, 'one': 20855, 'news': 20847, 'crisis': 20807, 'time': 19931, 'china': 19714, 'help': 19710, '000': 19286, 'health': 17801, 'need': 17430, 'na': 17125, 'world': 16556, 'home': 16548, 'si': 15531, 'know': 15274, 'please': 15077, 'covidー19': 14535, 'di': 14374, 'would': 14078, 'deaths': 13519, 'government': 13186, 'lockdown': 13184, 'stay': 13061, 'et': 13013, 'des': 12888, 'corona': 12445, 'realdonaldtrump': 12231, 'could': 12160, 'go': 11907, 'good': 11642, 'see': 11615, 'covid19pandemic': 11589, 'il': 11551, 'spread': 11390, '2020': 11278, 'even': 11226, 'day': 11171, 'many': 11098, 'still': 11054, 'du': 10954, 'due': 10915, 'going': 10895, 'may': 10800, 'response': 10624, 'take': 10531, 'work': 10517, 'test': 10467, 'die': 10419, 'da': 10326, 'first': 10085, 'right': 10018, 'make': 9997, 'est': 9970, 'country': 9969, 'let': 9819, 'today': 9778, 'outbreak': 9710, '10': 9693, 'patients': 9615, 'per': 9568, 'fight': 9567, 'the': 9474, 'pour': 9438, 'state': 9400, 'think': 9395, 'death': 9354, 'says': 9319, 'well': 9085, 'hospital': 9079, 'positive': 9043, 'million': 9028, 'sa': 8979, 'casos': 8940, 're': 8865, 'testing': 8829, 'also': 8799, 'social': 8748, 'support': 8674, 'keep': 8600, 'april': 8478, 'workers': 8409, 'back': 8380, 'care': 8316, 'want': 8283, 'stop': 8278, 'really': 8246}"
2020-04-03,"{'covid19': 165227, 'covid': 148479, '19': 143140, 'NaN': 84508, 'people': 42055, 'amp': 40308, 'via': 36183, 'trump': 32004, 'us': 30319, 'pandemic': 29447, 'new': 28004, 'virus': 24467, 'cases': 23587, 'like': 21571, 'get': 20993, 'news': 20991, 'crisis': 20516, 'help': 20176, 'one': 20046, 'time': 19725, 'china': 18311, 'health': 18115, 'home': 17737, 'need': 17557, 'world': 17544, 'please': 15924, 'si': 15464, 'et': 15337, 'di': 15179, 'stay': 14831, '000': 14703, 'des': 14419, 'know': 13970, 'would': 13867, 'il': 13820, 'deaths': 13698, 'coronaviruspandemic': 13568, 'corona': 13519, 'lockdown': 12834, 'du': 12501, 'realdonaldtrump': 12124, 'go': 12069, '2020': 12044, 'see': 12026, 'covid19pandemic': 11912, 'good': 11864, 'est': 11810, 'government': 11797, 'could': 11770, 'na': 11655, 'fight': 11490, 'take': 11289, 'spread': 11248, 'going': 11239, 'day': 11177, 'may': 10987, 'many': 10930, 'due': 10888, 'work': 10872, 'still': 10847, 'pour': 10804, 'masks': 10686, 'says': 10537, 'today': 10484, 'make': 10432, 'da': 10358, 'die': 10351, 'response': 10328, 'even': 10267, 'per': 10173, 'patients': 10144, 'right': 10083, 'test': 9998, 'first': 9850, 'country': 9718, 'hospital': 9673, 'care': 9610, 'think': 9578, 'casos': 9372, 'the': 9229, 'state': 9176, 'well': 9169, 'let': 9097, 'support': 9024, 'april': 8915, 'outbreak': 8878, 'stop': 8835, 'death': 8808, 'positive': 8733, '10': 8726, 'social': 8705, 're': 8675, 'also': 8617, 'pas': 8580, 'said': 8559, 'way': 8422, 'medical': 8369, 'covidー19': 8225, 'want': 8196, 'back': 8183}"
2020-04-04,"{'covid19': 151541, 'covid': 146388, '19': 140901, 'NaN': 88115, 'people': 44957, 'amp': 37191, 'via': 35740, 'trump': 35576, 'us': 29642, 'new': 28381, 'cases': 26312, 'pandemic': 25899, 'virus': 25643, 'china': 22041, 'like': 21887, 'news': 20667, 'get': 19964, 'one': 19933, 'time': 18801, 'world': 17567, 'help': 17566, 'covid2019': 17143, 'home': 16748, 'coronaviruspandemic': 16407, 'please': 16284, 'deaths': 16278, 'need': 16115, 'crisis': 15884, 'si': 15787, 'realdonaldtrump': 15547, 'health': 15213, '000': 14907, 'di': 14798, 'would': 14728, 'lockdown': 14671, 'know': 14508, 'et': 14207, 'stay': 13824, 'corona': 13663, 'il': 13297, 'death': 12916, 'des': 12854, 'go': 12386, 'good': 12079, 'see': 11980, 'du': 11621, 'many': 11582, 'est': 11407, 'day': 11359, '2020': 11328, 'die': 11192, 'government': 11106, 'take': 11096, 'going': 11048, 'could': 11005, 'even': 10992, 'fight': 10727, 'patients': 10518, 'think': 10383, 'still': 10379, 'casos': 10327, 'da': 10234, 'country': 10166, 'spread': 10147, 'test': 10093, 'na': 9861, 'pour': 9813, 'coronabisadisembuhkan': 9808, 'make': 9790, 'may': 9776, 'says': 9759, 'masks': 9713, 'let': 9591, 'right': 9539, 'the': 9477, 'positive': 9438, 'first': 9071, 'today': 9061, 'total': 9056, 'work': 9031, 'care': 9029, 'per': 8948, 'due': 8887, 'state': 8876, 'dan': 8820, 'well': 8804, 'said': 8627, 'hospital': 8621, 'stop': 8616, 'also': 8524, 'india': 8516, 'social': 8456, 'president': 8421, '10': 8338, 'back': 8326, 'want': 8187, 'live': 8180, 'way': 8118, 're': 8079, 'face': 8041}"
2020-04-05,"{'covid': 147042, 'covid19': 144875, '19': 137684, 'NaN': 88223, 'people': 47112, 'amp': 37115, 'trump': 35904, 'via': 34284, 'us': 30193, 'new': 28886, 'virus': 26900, 'cases': 26236, 'pandemic': 25835, 'news': 22516, 'get': 22150, 'like': 22131, 'one': 21355, 'china': 19280, 'time': 19096, 'di': 18306, 'world': 17639, 'home': 17292, 'deaths': 17113, 'crisis': 17044, 'covid_19': 16845, 'lockdown': 16417, 'help': 15799, 'would': 15577, 'need': 15494, 'death': 15435, 'health': 15363, 'know': 15211, 'please': 14912, 'realdonaldtrump': 14814, 'si': 14723, 'coronaviruspandemic': 14417, 'positive': 13801, '000': 13424, 'corona': 13254, 'il': 13007, 'stay': 12864, 'go': 12825, 'et': 12823, 'good': 12446, 'hospital': 12355, 'see': 12340, 'covid2019': 12313, 'fight': 12052, 'even': 11860, 'many': 11659, 'going': 11657, 'des': 11651, 'could': 11619, 'dan': 11378, 'take': 11252, 'die': 11102, 'tests': 11004, 'think': 10970, 'test': 10849, 'still': 10696, '2020': 10609, 'first': 10593, 'day': 10580, 'government': 10562, 'est': 10525, 'country': 10487, 'india': 10474, 'da': 10450, 'du': 10443, 'let': 10397, 'make': 10284, 'says': 10250, 'right': 10240, 'patients': 10122, 'well': 10053, 'na': 10013, 'the': 9922, 'casos': 9918, 'may': 9798, 'today': 9705, 'spread': 9703, 'per': 9173, 'said': 9135, 'testing': 9122, 'also': 9105, 'work': 9064, 'uk': 8952, '10': 8795, 'total': 8703, 'say': 8678, 'due': 8678, 'social': 8615, 'pour': 8530, 'president': 8511, 're': 8415, 'really': 8412, 'back': 8408, 'state': 8383, 'live': 8374, 'stop': 8367}"
2020-04-06,"{'covid19': 179884, 'covid': 164911, '19': 157484, 'NaN': 88191, 'amp': 41618, 'people': 41269, 'via': 37971, 'trump': 36567, 'new': 29940, 'pandemic': 29865, 'us': 28973, 'virus': 25240, 'news': 24869, 'cases': 23924, 'get': 23041, 'covid_19': 22410, 'like': 21569, 'one': 20667, 'crisis': 20202, 'help': 19773, 'time': 19364, 'china': 19133, 'health': 18393, 'world': 18247, 'need': 16769, 'home': 16240, 'please': 16233, 'deaths': 15266, 'know': 15220, 'realdonaldtrump': 15219, 'di': 15196, 'si': 15173, 'lockdown': 15061, 'boris': 14977, 'would': 14830, 'et': 14228, 'care': 14191, 'johnson': 14024, '000': 13513, 'corona': 13394, 'hospital': 13196, 'good': 13164, 'see': 12806, 'positive': 12770, 'il': 12541, 'des': 12526, 'stay': 12521, '2020': 12473, 'patients': 12311, 'take': 12149, 'go': 12061, 'da': 11947, 'fight': 11937, 'many': 11785, 'could': 11733, 'says': 11610, 'government': 11560, 'death': 11485, 'well': 11381, 'work': 11369, 'today': 11357, 'du': 11258, 'due': 11128, 'die': 11107, 'still': 11046, 'first': 10976, 'even': 10966, 'na': 10827, 'est': 10812, 'day': 10717, 'test': 10668, 'make': 10600, 'may': 10518, 'state': 10432, 'going': 10400, 'spread': 10371, '10': 10337, 'country': 10169, 'casos': 10137, 'think': 10106, 'per': 10058, 'pour': 9947, 'the': 9943, 'also': 9853, 'right': 9743, 'social': 9706, 'uk': 9679, 'said': 9536, 'let': 9526, 'president': 9478, 'testing': 9409, 'support': 9361, 'response': 9351, 're': 9123, 'tests': 9116, 'medical': 9025, 'india': 9016, 'read': 8990, 'live': 8846, 'april': 8790}"
2020-04-07,"{'covid19': 200142, 'covid': 168594, '19': 161228, 'NaN': 86294, 'amp': 42755, 'people': 41306, 'trump': 39485, 'via': 37467, 'pandemic': 33466, 'us': 31316, 'new': 30478, 'health': 25857, 'virus': 24427, 'news': 23936, 'china': 23365, 'cases': 23028, 'like': 22347, 'world': 22003, 'one': 21663, 'get': 21234, 'help': 20789, 'time': 20382, 'crisis': 20169, 'deaths': 19170, 'need': 17316, 'realdonaldtrump': 16883, 'home': 16667, 'et': 15847, 'di': 15583, 'would': 15506, 'day': 15462, 'please': 15085, 'si': 14941, 'know': 14742, 'lockdown': 14672, 'today': 14516, 'good': 13955, 'des': 13738, 'death': 13726, '000': 13450, 'il': 13398, 'see': 13277, 'care': 12823, 'work': 12749, '2020': 12695, 'fight': 12334, 'corona': 12231, 'stay': 12114, 'du': 12057, 'could': 12044, 'many': 12021, 'est': 11750, 'take': 11705, 'workers': 11705, 'da': 11691, 'go': 11626, 'patients': 11518, 'due': 11271, 'die': 11165, 'thank': 11158, 'make': 11138, 'pour': 11044, 'says': 11020, 'covid_19': 10972, 'even': 10931, 'still': 10862, 'first': 10780, 'going': 10740, 'government': 10693, 'well': 10663, 'state': 10635, 'worldhealthday': 10544, 'support': 10468, 'per': 10377, 'let': 10336, 'right': 10286, 'may': 10274, 'the': 10198, 'hospital': 10184, 'na': 10153, 'response': 9965, '10': 9894, 'spread': 9857, 'casos': 9836, 'test': 9799, 'also': 9765, 'think': 9641, 'positive': 9620, 'said': 9439, 'social': 9426, 'country': 9417, 'live': 9380, 'president': 9232, 're': 9076, 'say': 9051, 'medical': 9045, 'outbreak': 9023, 'back': 9013, 'uk': 8727, 'much': 8711}"
2020-04-08,"{'covid19': 192994, 'covid': 176088, '19': 165868, 'NaN': 86159, 'amp': 43969, 'people': 43730, 'via': 39258, 'trump': 37390, 'pandemic': 34487, 'us': 31983, 'new': 31742, 'cases': 25943, 'virus': 24890, 'news': 24852, 'crisis': 22658, 'china': 22609, 'like': 22074, 'get': 21481, 'one': 21095, 'world': 20774, 'deaths': 20703, 'help': 20663, 'health': 20541, 'time': 20400, 'lockdown': 18482, 'need': 17743, 'home': 17279, 'si': 16332, 'realdonaldtrump': 16237, 'di': 16001, '000': 15966, 'would': 15809, 'et': 15631, 'please': 15466, 'death': 15416, 'know': 14890, 'il': 14565, 'des': 14004, 'see': 13446, 'good': 13320, 'day': 13167, '2020': 13052, 'government': 12986, 'could': 12892, 'many': 12762, 'du': 12663, 'due': 12541, 'est': 12380, 'today': 12349, 'work': 12320, 'corona': 12146, 'go': 12109, 'da': 12069, 'still': 11854, 'covidー19': 11751, 'says': 11667, 'even': 11607, 'stay': 11528, 'die': 11348, 'pour': 11318, 'fight': 11306, 'going': 11133, 'take': 11126, 'casos': 11049, 'per': 11037, 'make': 10973, 'support': 10788, 'may': 10769, 'patients': 10713, 'care': 10624, 'response': 10589, 'state': 10567, 'spread': 10437, 'think': 10217, 'first': 10115, 'right': 10098, 'test': 10065, 'back': 10065, 'na': 10036, 'country': 10032, 'well': 9980, 'the': 9945, 'social': 9932, 'live': 9927, 'uk': 9783, 'hospital': 9778, 'also': 9736, 'workers': 9568, 'let': 9554, 'way': 9540, 'read': 9524, '10': 9506, 'say': 9496, 'outbreak': 9374, 're': 9361, 'twitter': 9315, 'keep': 9203, 'wuhan': 9171, 'positive': 9159, 'total': 9130}"
2020-04-09,"{'covid': 186855, '19': 177003, 'covid19': 156135, 'NaN': 82369, 'people': 41383, 'amp': 41146, 'via': 37883, 'pandemic': 32224, 'new': 31436, 'trump': 30414, 'us': 29711, 'cases': 24954, 'news': 24757, 'virus': 23901, 'get': 20949, 'like': 20908, 'crisis': 20509, 'one': 19922, 'china': 19303, 'health': 18938, 'help': 18809, 'time': 18375, 'deaths': 18032, 'world': 17276, 'lockdown': 17067, 'need': 16695, 'home': 16377, 'dan': 16243, '000': 15398, 'di': 14910, 'ikutiaturancegahcorona': 14769, 'si': 14581, 'would': 14384, 'please': 14232, 'covidー19': 14118, 'et': 13930, 'know': 13546, 'untuk': 13490, 'realdonaldtrump': 13445, 'death': 12855, 'good': 12812, 'could': 12804, 'government': 12561, 'il': 12472, 'see': 12444, 'des': 12385, 'dengan': 12120, '2020': 11956, 'many': 11784, 'work': 11736, 'says': 11719, 'rantai': 11468, 'du': 11453, 'mari': 11392, 'testing': 11327, 'go': 11284, 'casos': 11264, 'due': 11197, 'stay': 11193, 'corona': 11185, 'support': 11079, 'day': 10964, 'today': 10952, '10': 10945, 'mengikuti': 10696, 'still': 10634, 'patients': 10632, 'going': 10505, 'even': 10483, 'da': 10471, 'first': 10428, 'per': 10391, 'may': 10369, 'care': 10359, 'est': 10302, 'die': 10124, 'take': 10086, 'spread': 10057, 'pour': 10043, 'fight': 10022, 'back': 9981, 'country': 9955, 'state': 9870, 'social': 9840, 'the': 9784, 'workers': 9642, 'make': 9637, 'think': 9551, 'test': 9497, 'outbreak': 9477, 'live': 9419, 'hospital': 9394, 'right': 9302, 'uk': 9233, 'well': 9215, 'response': 9145, 'na': 9009, 're': 8993, 'great': 8916, 'also': 8911}"
2020-04-10,"{'covid': 172071, '19': 165238, 'covid19': 157764, 'NaN': 88136, 'people': 44535, 'amp': 41933, 'via': 38412, 'pandemic': 33100, 'new': 32996, 'trump': 32491, 'us': 30939, 'cases': 28048, 'virus': 26641, 'news': 23998, 'like': 22261, 'get': 21645, 'deaths': 21571, 'china': 21249, 'one': 21048, 'covidー19': 19965, 'time': 19162, 'world': 19140, 'crisis': 18972, 'help': 18390, 'health': 18230, 'lockdown': 18143, 'home': 17878, '000': 17857, 'need': 17007, '10': 16341, 'realdonaldtrump': 16094, 'si': 15933, 'di': 15639, 'please': 15167, 'would': 15129, 'good': 14883, 'death': 14657, 'know': 14506, 'et': 14464, 'see': 13333, 'des': 12845, '2020': 12793, 'il': 12470, 'many': 12447, 'stay': 12445, 'government': 12442, 'country': 12364, 'corona': 12337, 'could': 12223, 'day': 12180, 'go': 12034, 'du': 11639, 'da': 11604, 'work': 11545, 'casos': 11528, 'patients': 11490, 'even': 11274, 'state': 11191, 'may': 11157, 'today': 11132, 'still': 11066, 'going': 11060, 'says': 10925, 'first': 10798, 'due': 10703, 'social': 10643, 'testing': 10633, 'spread': 10518, 'take': 10510, 'back': 10496, 'per': 10486, 'make': 10481, 'est': 10403, 'die': 10272, 'fight': 10056, 'the': 10035, 'pour': 9987, 'york': 9976, 'think': 9975, 'care': 9940, 'positive': 9837, 'test': 9765, 'right': 9757, 'hospital': 9728, 'well': 9357, 'let': 9350, 'total': 9343, 'workers': 9217, 'response': 9213, 'also': 9188, 'support': 9147, 're': 9138, 'na': 9104, 'outbreak': 9100, 'way': 9090, 'live': 8944, 'india': 8935, 'every': 8904, 'said': 8868, 'great': 8795}"
2020-04-11,"{'covid': 153534, '19': 149204, 'covid19': 140027, 'NaN': 82179, 'people': 41483, 'amp': 36564, 'via': 33966, 'us': 31087, 'trump': 29288, 'new': 27849, 'cases': 26536, 'virus': 26414, 'pandemic': 25889, 'deaths': 24679, 'news': 21685, 'china': 21560, 'lockdown': 19939, 'like': 19731, 'world': 19041, 'one': 18897, 'get': 18859, 'time': 16917, '000': 16820, 'home': 15640, 'health': 15485, 'si': 15327, 'death': 15227, 'crisis': 15061, 'help': 14962, 'et': 14916, 'realdonaldtrump': 14734, 'di': 14657, 'need': 14279, 'would': 13985, 'covidー19': 13598, 'please': 13508, 'know': 13048, 'des': 12579, 'il': 12504, 'government': 12411, '2020': 12161, 'see': 12096, 'could': 11980, 'country': 11973, 'patients': 11851, 'many': 11582, 'day': 11538, 'good': 11523, 'corona': 11327, 'go': 11003, 'stay': 10974, 'du': 10872, 'casos': 10725, '10': 10698, 'est': 10609, 'state': 10398, 'even': 10355, 'da': 10348, 'die': 10245, '11': 10197, 'first': 10061, 'going': 9947, 'still': 9824, 'per': 9798, 'says': 9767, 'pour': 9747, 'india': 9648, 'the': 9522, 'uk': 9514, 'spread': 9508, 'na': 9440, 'think': 9402, 'positive': 9367, 'work': 9332, 'total': 9327, 'due': 9317, 'take': 9210, 'right': 9197, 'fight': 9123, 'may': 9103, 'make': 9036, 'hospital': 9001, 'care': 8811, 'well': 8756, 'back': 8739, 'testing': 8706, 'let': 8692, 'test': 8577, 'easter': 8568, 'today': 8500, 'also': 8471, 'social': 8419, 'workers': 8254, '20': 8211, 're': 8206, 'live': 8149, 'way': 8146, 'stop': 7943, 'want': 7925, 'times': 7881}"
2020-04-12,"{'covid19': 185222, 'covid': 167386, '19': 161321, 'NaN': 87796, 'people': 41674, 'amp': 40076, 'trump': 36762, 'via': 35812, 'us': 33395, 'new': 30798, 'cases': 29787, 'virus': 28836, 'pandemic': 27586, 'china': 26938, 'news': 24565, 'deaths': 23539, 'easter': 22938, 'realdonaldtrump': 22781, 'support': 22734, 'world': 21558, 'like': 21369, 'one': 20509, 'lockdown': 19796, 'get': 19338, 'time': 18808, 'si': 17782, 'crisis': 17213, 'di': 16984, 'home': 16690, '000': 16602, 'would': 16120, 'health': 15813, 'death': 15549, 'et': 15118, 'could': 14650, 'last': 14647, 'need': 14555, 'government': 14155, 'know': 13911, 'help': 13765, 'please': 13763, 'uk': 13501, '2020': 13330, 'il': 13080, 'see': 12625, 'many': 12524, 'casos': 12497, 'corona': 12461, 'des': 12419, 'country': 12370, 'hospital': 12315, 'covid_19': 11717, 'good': 11708, 'est': 11641, 'da': 11565, 'go': 11515, 'patients': 11488, '10': 11424, 'officials': 11294, 'stay': 11269, 'even': 11222, '12': 11207, 'day': 11164, 'du': 11013, 'semuapedulicovid19': 10848, 'die': 10818, 'still': 10753, 'says': 10626, 'total': 10475, 'per': 10402, 'may': 10276, 'today': 10223, 'going': 10215, 'anak': 10073, 'take': 9959, 'response': 9952, 'the': 9942, 'think': 9932, 'due': 9894, 'dan': 9859, 'first': 9844, 'work': 9717, 'india': 9701, 'spread': 9696, 'usps': 9571, 'back': 9570, 'fight': 9568, 'na': 9529, 'let': 9519, 'positive': 9511, 'right': 9477, 'pour': 9470, 'social': 9381, 'times': 9278, 'state': 9229, 'make': 9202, 'test': 9195, 'well': 9169, 'care': 9117, 'stayhome': 9087}"
2020-04-13,"{'covid19': 205641, 'covid': 202958, '19': 195946, 'NaN': 87441, 'people': 47209, 'trump': 46980, 'amp': 45044, 'via': 40650, 'new': 35331, 'pandemic': 33830, 'us': 33635, 'cases': 32709, 'china': 28561, 'virus': 28355, 'news': 26510, 'lockdown': 24542, 'like': 23215, 'help': 22393, 'realdonaldtrump': 22087, 'get': 21869, 'one': 21599, 'deaths': 21217, 'support': 20943, 'time': 20868, 'crisis': 19746, 'world': 19389, 'health': 19262, 'home': 17768, 'jiwakemanusiaanpolri': 17764, 'need': 17631, 'si': 17527, 'di': 17267, 'would': 16940, '000': 16471, '2020': 15989, 'covid2019': 15916, 'et': 15837, 'know': 15027, 'please': 14888, 'could': 14683, 'il': 14336, 'death': 13779, 'see': 13743, 'des': 13717, 'government': 13684, 'last': 13670, 'jenazah': 13212, 'casos': 13145, 'da': 13061, 'est': 12920, 'du': 12882, '10': 12871, 'good': 12868, 'go': 12641, 'many': 12606, 'corona': 12543, 'due': 12520, 'today': 12505, 'may': 12447, '13': 12325, 'country': 12264, 'total': 12218, 'president': 12138, 'work': 12135, 'fauci': 12119, 'pasien': 12080, 'stay': 11926, 'still': 11888, 'jerry': 11843, 'says': 11832, 'bripka': 11788, 'response': 11771, 'state': 11641, 'even': 11569, 'patients': 11566, 'na': 11321, 'care': 11232, 'day': 11195, 'die': 11066, 'going': 11018, 'test': 10969, 'take': 10966, 'testing': 10949, 'positive': 10925, 'economy': 10901, 'hospital': 10694, 'covid_19': 10674, 'first': 10662, 'live': 10646, 'back': 10635, 'the': 10631, 'uk': 10555, 'right': 10539, 'make': 10534, 'think': 10505, 'spread': 10471, 'social': 10468, 'said': 10226, 'million': 10224, 'per': 10217}"
2020-04-14,"{'covid19': 215634, 'covid': 200246, '19': 192650, 'NaN': 87872, 'trump': 50145, 'people': 47457, 'amp': 46341, 'via': 41117, 'pandemic': 37671, 'us': 34787, 'new': 33003, 'cases': 28412, 'lockdown': 27899, 'virus': 27271, 'news': 26133, 'china': 25968, 'like': 23724, 'one': 23152, 'world': 23063, 'help': 23055, 'get': 22610, 'health': 22407, 'crisis': 22086, 'deaths': 21493, 'time': 21320, 'realdonaldtrump': 19207, 'home': 18630, 'di': 18529, 'need': 18171, '000': 17515, 'support': 17371, '2020': 17210, 'would': 16364, 'si': 16175, 'may': 16167, 'et': 16011, 'please': 15603, 'des': 15531, 'know': 15179, 'il': 14657, 'care': 14009, 'government': 14001, 'death': 13979, 'could': 13844, 'see': 13539, 'many': 13280, 'da': 13204, 'good': 13142, 'fight': 13136, 'says': 13108, 'corona': 12927, 'today': 12888, 'work': 12864, 'due': 12718, 'response': 12707, 'stay': 12477, 'du': 12462, 'go': 12452, 'per': 12413, '14': 12315, 'state': 12253, 'total': 12203, 'president': 12068, 'even': 12038, '10': 11964, 'casos': 11924, 'die': 11917, 'est': 11769, 'economy': 11698, 'day': 11697, 'covid2019': 11584, 'yang': 11563, 'make': 11486, 'india': 11474, 'still': 11466, 'first': 11461, 'pour': 11406, 'going': 11319, 'take': 11307, 'country': 11294, 'test': 11235, 'spread': 11227, 'na': 11020, 'live': 11005, 'social': 10959, 'uk': 10910, 'patients': 10875, 'back': 10758, 're': 10427, 'also': 10399, 'right': 10357, 'well': 10286, 'hospital': 10253, 'last': 10198, 'think': 10129, 'april': 10123, 'outbreak': 10041, 'dan': 9988, 'workers': 9919, 'let': 9916}"
2020-04-15,"{'covid19': 205899, 'covid': 194092, '19': 185967, 'NaN': 84300, 'trump': 50938, 'amp': 44319, 'people': 43820, 'pandemic': 40107, 'via': 38591, 'us': 35673, 'new': 32756, 'china': 29314, 'cases': 27938, 'virus': 25726, 'news': 24953, 'world': 24810, 'health': 23812, 'get': 22829, 'like': 22443, 'crisis': 21994, 'one': 21895, 'lockdown': 20981, 'help': 20620, 'time': 19963, 'deaths': 19627, 'di': 18075, 'need': 17963, 'home': 17148, '000': 16868, 'realdonaldtrump': 16672, 'et': 16153, 'si': 15826, '2020': 15784, 'would': 15724, 'support': 15343, 'know': 15314, 'des': 15068, 'please': 13934, 'il': 13863, 'da': 13404, '15': 13398, 'government': 13392, 'see': 13255, 'says': 13163, 'care': 13090, 'work': 13000, 'could': 12994, 'may': 12983, 'death': 12944, 'go': 12726, 'today': 12620, 'good': 12612, 'du': 12474, 'many': 12460, 'day': 12365, 'die': 12195, 'due': 12166, 'per': 12106, 'state': 12069, 'first': 11891, 'corona': 11817, 'est': 11669, 'take': 11584, 'response': 11542, 'going': 11431, 'casos': 11400, 'even': 11348, 'social': 11183, 'pour': 11101, 'still': 11064, 'stay': 10982, 'spread': 10846, 'the': 10830, 'make': 10771, 'right': 10768, 'country': 10752, 'testing': 10716, 'yang': 10680, 'test': 10493, 'back': 10490, 'na': 10484, 'think': 10435, 'patients': 10426, 'funding': 10423, 'workers': 10391, 'pandemia': 10158, 'well': 10150, 're': 10089, 'said': 10050, 'fight': 10019, 'president': 9974, 'also': 9914, 'total': 9910, 'hospital': 9904, 'live': 9839, 'let': 9742, 'april': 9475, '10': 9431, 'outbreak': 9363, 'want': 9276}"
2020-04-16,"{'covid19': 218306, 'covid': 212290, '19': 203071, 'NaN': 87832, 'amp': 48244, 'people': 47237, 'trump': 43784, 'via': 41637, 'pandemic': 37750, 'us': 35738, 'new': 34535, 'virus': 29686, 'cases': 29143, 'china': 27705, 'news': 26864, 'lockdown': 25458, 'get': 24761, 'di': 24644, 'like': 24221, 'health': 23603, 'one': 23208, 'crisis': 23082, 'deaths': 21440, 'time': 21358, 'help': 21305, 'world': 20973, 'ayoikutiaturan': 20754, 'home': 19234, 'need': 18976, 'covid_19': 18881, 'si': 18104, 'et': 17112, 'would': 16658, 'realdonaldtrump': 16530, '000': 16121, '2020': 16051, 'know': 15955, 'des': 15847, 'il': 15437, 'da': 15349, 'see': 14793, 'work': 14431, 'government': 14386, 'please': 14340, 'corona': 14005, 'testing': 13866, 'may': 13751, 'go': 13685, 'du': 13666, 'could': 13601, 'says': 13444, 'going': 13429, 'good': 13393, 'many': 13323, 'per': 13235, 'today': 13141, 'na': 12906, 'death': 12859, 'state': 12784, 'due': 12656, 'even': 12624, 'country': 12556, 'est': 12552, 'support': 12496, 'stay': 12436, 'care': 12420, 'test': 12290, 'first': 12138, 'day': 12119, 'casos': 12098, 'patients': 12095, 'die': 12075, 'still': 12006, 'social': 11680, 'pandemia': 11594, 'make': 11536, 'take': 11521, '16': 11520, 'back': 11489, 'dan': 11445, 'jenazah': 11393, 'uk': 11368, 'pour': 11327, 'right': 11217, 're': 11031, 'total': 10884, 'workers': 10869, 'well': 10863, 'response': 10823, 'think': 10821, 'positive': 10819, 'live': 10785, 'spread': 10568, 'fight': 10471, 'million': 10441, 'let': 10425, 'said': 10401, 'also': 10343, 'want': 10336, 'outbreak': 10315}"
